title,summary,authors,published,link
"Spectroscopic data for the LiH molecule from pseudopotential quantum
  Monte Carlo calculations","Quantum Monte Carlo and quantum chemistry techniques are used to investigate
pseudopotential models of the lithium hydride (LiH) molecule. Interatomic
potentials are calculated and tested by comparing with the experimental
spectroscopic constants and well depth. Two recently-developed pseudopotentials
are tested, and the effects of introducing a Li core polarization potential are
investigated. The calculations are sufficiently accurate to isolate the errors
from the pseudopotentials and core polarization potential. Core-valence
correlation and core relaxation are found to be important in determining the
interatomic potential.","['J. R. Trail', 'R. J. Needs']",2009-09-30T04:49:49Z,http://arxiv.org/abs/0909.5506v1
New self dualities and duality cascades,"New self-dualities involving two index tensors are derived. These new
self-dualities are used to build various duality cascades. Both vector like and
chiral cascades are presented. Aside from ending in confinement, these duality
cascades can also end in interacting conformal field theories, free field
theories, and meta-stable supersymmetry breaking. Higgsing effects are built
into the self-duality so that when the gauge groups are small enough,
supersymmetry is broken through the rank condition. Dynamical supersymmetry
restoration occurs far from the SUSY breaking vacuum resulting in a long lived
meta-stable vacuum. It is found that Coulomb branches are critical in the
stabilization of runaways and dynamical supersymmetry restoration.",['Anson Hook'],2014-02-10T21:00:00Z,http://arxiv.org/abs/1402.2275v1
Qualgebras and knotted 3-valent graphs,"This paper is devoted to qualgebras and squandles, which are quandles
enriched with a compatible binary/unary operation. Algebraically, they are
modeled after groups with conjugation and multiplication/squaring operations.
Topologically, qualgebras emerge as an algebraic counterpart of knotted
3-valent graphs, just like quandles can be seen as an ""algebraization"" of
knots; squandles in turn simplify the qualgebra algebraization of graphs.
Knotted 3-valent graph invariants are constructed by counting
qualgebra/squandle colorings of graph diagrams, and are further enhanced using
qualgebra/squandle 2-cocycles. Some algebraic properties and the beginning of a
cohomology theory are given for both structures. A classification of size 4
qualgebras/squandles is presented, and their second cohomology groups are
completely described.",['Victoria Lebed'],2014-02-26T20:33:01Z,http://arxiv.org/abs/1402.6673v1
"Centers and characters of Jacobi group-invariant differential operator
  algebras","We study the algebras of differential operators invariant with respect to the
scalar slash actions of real Jacobi groups of arbitrary rank. These algebras
are non-commutative and are generated by their elements of orders 2 and 3. We
prove that their centers are polynomial in one variable and are generated by
the Casimir operator. For slash actions with invertible indices we also compute
the characters of the IDO algebras: in rank exceeding 1 there are two, and in
rank 1 there are in general five. In rank 1 we compute in addition all
irreducible admissible representations of the IDO algebras.","['Charles H. Conley', 'Rabin Dahal']",2014-02-27T19:00:30Z,http://arxiv.org/abs/1402.7021v1
"Theoretical investigation on armchair graphene nanoribbons with
  oxygen-terminated edges","Armchair graphene nanoribbons with different proportions of edge oxygen atoms
are investigated by using crystal orbital method based on density functional
theory. All the nanoribbons are energetically favorable, although buckled edges
are present. Isolated edge oxygen atoms cause semiconductor-metal transition
via introducing edge states, while adjacent edge oxygen atoms not. For the
graphene nanoribbons with all oxygen atoms on the edges, both band gap and
carrier mobility alternate with respect to the ribbon width. The carrier
mobilities are as 18%-65% large as those of the graphene nanoribbons with
hydrogen-terminated edges. These values are as large as 103 cm2V-1s-1, which
are still quite high for electronic devices. Crystal orbital analysis gives
pictorial explanations to the phenomenon.","['Hongyu Ge', 'Guo Wang', 'Yi Liao']",2014-11-06T08:29:35Z,http://arxiv.org/abs/1411.1526v1
"Continuous and discrete fractional operators and some fractional
  functions","The classical orthogonal polynomials are usually defined by the Rodrigues'
formula. This paper refers to a fractional extension of the classical Hermite,
Laguerre, Jacobi, Charlier, Meixner, Krawtchouk and Hahn polynomials. By means
of the Caputo operator of fractional calculus, C-Hermite, C-Laguerre, C-Legndre
and the C-Jacobi functions are defined and their representation in terms of the
hypergeometric functions are provided. Also, by means of the Gray and Zhang
fractional difference oparator, fractional Charlier, Meixner, Krawtchouk and
Hahn functions are defined and their representation in terms of the
hypergeometric functions are provided. Some other properties of the new defined
functions are given.","['P. Njionou Sadjang', 'S. Mboutngam']",2016-08-03T19:37:10Z,http://arxiv.org/abs/1608.02626v1
Realizable lists via the spectra of structured matrices,"A square matrix of order $n$ with $n\geq 2$ is called a \textit{permutative
matrix} or permutative when all its rows (up to the first one) are permutations
of precisely its first row. In this paper, the spectra of a class of
permutative matrices are studied. In particular, spectral results for matrices
partitioned into $2$-by-$2$ symmetric blocks are presented and, using these
results sufficient conditions on a given list to be the list of eigenvalues of
a nonnegative permutative matrix are obtained and the corresponding permutative
matrices are constructed. Guo perturbations on given lists are exhibited.","['Cristina B. Manzaneda', 'Enide Andrade', 'María Robbiano']",2017-05-31T19:40:21Z,http://arxiv.org/abs/1706.00063v2
Pseudo-differential operators in vector-valued spaces and applications,"Pseudo-differential operator equations with parameter are studied. Uniform
separability properties and resolvent estimates are obtained in terms of
fractional derivatives. Moreover, maximal regularity properties of the
pseudo-differential abstract parabolic equation are established. Particularly,
it is proven that the operators generated by these pseudo-differential
equations are positive and aso are generators of analytic semigroups. As an
application, the anisotropic parameter dependent pseudo-differential equations
and the system of pseudo-differential equations are studied",['Veli Shakhmurov'],2017-05-22T12:55:17Z,http://arxiv.org/abs/1706.00803v1
"Operator-valued multipliers in vector-valued weighted Besov spaces and
  applications","The operator-valued multiplier theorems in weighted abstract Besov spaces are
studied. These results permit us to show embedding theorems in weighted
Besov-Lions type spaces. The most regular class of interpolation space is found
such that the mixed differential operator is bounded from Besov-Lions space to
this and Ehrling-Nirenberg-Gagliardo type sharp estimates are established. By
using these results the separability properties of degenerate differential
operators are studied. Especially, we prove that the associated differential
operators are positive and also are generators of analytic semigroups.
Moreover, regularity properties for abstract elliptic equation, Cauchy problem
for degenerate abstract parabolic equation and the infinite systems of
degenerate parabolic equations are studied.","['Veli Shakhmurov', 'Rishad Shahmurov']",2017-05-22T13:32:31Z,http://arxiv.org/abs/1706.00812v1
On Pompeiu-Chebyshev functional and its generalization,"In this work, a generalization of Chebyshev functional is presented. New
inequalities of Gruss type via Pompeiu's mean value theorem are established.
Improvements of some old inequalities are proved. A generalization of pre-Gruss
inequality is elaborated. Some remarks to further generalization of Chebyshev
functional are presented. As applications, bounds for the reverse of CBS
inequality are deduced. Hardy type inequalities on bounded real interval [a,b]
under some other circumstances are introduced. Other related ramified
inequalities for differentiable functions are also given.",['Mohammad W. Alomari'],2017-06-20T03:06:01Z,http://arxiv.org/abs/1706.06250v2
